Success,Reward,Time,Distance Ratio
1,0.22405728697776794,0.4124999999999995,0.703851261620186
1,0.1642078161239624,0.2750000000000002,0.3647798742138365
1,0.14090940356254578,0.358333333333333,0.6513513513513514
1,0.3138718903064728,0.3458333333333331,0.5315818893236445
1,0.2815294861793518,0.25000000000000006,0.6505576208178439
1,0.14812606573104858,0.30416666666666664,0.5506644518272426
1,0.23078188300132751,0.2500000000000002,0.22936507936507936
1,0.27079451084136963,0.4958333333333327,0.8357487922705313
1,0.33223608136177063,0.22083333333333344,0.135709389993146
1,0.3438089191913605,0.345833333333333,0.4716253443526171
1,0.2597261667251587,0.4999999999999997,0.9534883720930232
1,0.4327224791049957,0.39166666666666644,0.9676910953506699
1,0.188055157661438,0.3791666666666662,0.7761707988980716
0,-0.2583333333333334,0.2583333333333334,0.3443895553987297
1,0.22537416219711304,0.24583333333333343,0.5977777777777779
1,0.21566632390022278,0.19166666666666676,0.1266173752310536
1,0.5132501125335693,0.3333333333333333,0.9572506286672253
1,0.17761921882629395,0.3249999999999999,0.6419965576592083
1,0.0681915283203125,0.3583333333333331,0.6354723707664883
1,0.4477355480194092,0.42916666666666664,0.9031971580817052
1,0.2891215980052948,0.46249999999999963,0.9519876097057305
1,0.32957562804222107,0.3416666666666665,0.5929253228523302
1,0.2814669609069824,0.5166666666666663,0.9205155746509129
1,0.3507976830005646,0.39999999999999986,0.9478079331941546
1,0.3237953186035156,0.5124999999999997,0.9535153980244043
1,0.3778022527694702,0.4458333333333333,0.9158043273753529
1,0.28372877836227417,0.5166666666666662,0.9372230428360412
1,0.30768564343452454,0.34583333333333327,0.8639942734430924
1,0.30597180128097534,0.6624999999999996,0.974755700325733
1,0.18106427788734436,0.4041666666666662,0.7677878395860285
1,0.18702632188796997,0.4958333333333328,0.8873608382449247
1,0.25790852308273315,0.4249999999999996,0.9583088667058132
1,0.2358153760433197,0.4208333333333329,0.863961813842482
1,0.21439680457115173,0.39583333333333287,0.7988721804511277
1,0.3318963944911957,0.48333333333333284,0.9035222052067381
1,0.27316319942474365,0.4499999999999996,0.9729307652264445
1,0.3115242123603821,0.2999999999999999,0.6990801576872536
1,0.3689087927341461,0.4708333333333328,0.8947797716150081
1,0.3017335534095764,0.22916666666666685,0.1822064056939502
1,0.25068241357803345,0.31666666666666643,0.8632846087704213
1,0.331681489944458,0.37916666666666665,0.9193349753694582
1,0.3468046188354492,0.24166666666666675,0.23076923076923075
1,0.2801647484302521,0.32916666666666655,0.44623990055935364
1,0.21472996473312378,0.4958333333333328,1.0
1,0.13885512948036194,0.32916666666666655,0.5675889328063242
1,0.21763724088668823,0.6833333333333328,0.9257530759439965
1,0.17691093683242798,0.38333333333333297,0.9139622641509435
1,0.40505340695381165,0.4833333333333328,0.9019248395967003
1,0.2304082214832306,0.2958333333333334,0.3549536707056308
1,0.39095109701156616,0.43333333333333307,0.9519586104951959
1,0.30418121814727783,0.37499999999999967,0.8567567567567567
1,0.2624010145664215,0.4708333333333327,0.8449744463373083
1,0.2445497214794159,0.15416666666666667,0.22643678160919542
1,0.19487708806991577,0.49999999999999944,0.9242513211978861
1,0.17200586199760437,0.4041666666666661,0.8812877263581489
1,0.2721138894557953,0.27916666666666656,0.49897189856065793
1,0.16960212588310242,0.3999999999999996,0.6734143049932524
1,0.37050655484199524,0.27499999999999997,0.7331701346389229
1,0.223420649766922,0.4666666666666661,1.0
1,0.10538089275360107,0.44583333333333275,0.8556193601312551
1,0.2623472213745117,0.3708333333333329,0.6660714285714286
1,0.2709783911705017,0.3124999999999998,0.6597938144329897
1,0.36038002371788025,0.29166666666666663,0.4949152542372881
1,0.1794409155845642,0.6041666666666661,0.9238636363636363
1,0.539811372756958,0.3916666666666666,0.9857244825124911
1,0.3608081638813019,0.3499999999999997,0.47741596638655465
1,0.19946233928203583,0.19583333333333344,0.14176974310180782
1,0.24582934379577637,0.4291666666666664,0.9001895135818068
1,0.13634949922561646,0.4458333333333327,0.6470588235294117
1,0.32467469573020935,0.27083333333333337,0.26114249843063403
1,0.3633319139480591,0.4999999999999998,0.976190476190476
1,0.1960296332836151,0.4208333333333329,0.9498714652956298
1,0.20185881853103638,0.3874999999999995,0.7565872020075282
1,0.31026360392570496,0.41666666666666635,0.8953783646521076
1,0.1801200807094574,0.2583333333333336,0.3099824868651489
1,0.504328727722168,0.44166666666666665,1.0
1,0.3157530426979065,0.4958333333333328,0.9032907991940899
1,0.2063085436820984,0.5124999999999994,0.8760593220338984
1,0.3329548239707947,0.32499999999999984,0.7965738758029978
1,0.1623886227607727,0.4874999999999995,1.0
1,0.2800310254096985,0.3833333333333332,0.8912052117263844
1,0.12722736597061157,0.36666666666666625,0.8556016597510372
1,0.07576268911361694,0.25833333333333364,0.49544072948328266
1,0.2458878755569458,0.3624999999999996,0.6844984802431611
1,0.31150880455970764,0.4541666666666664,0.9011270491803278
1,0.19087636470794678,0.37499999999999967,0.942528735632184
1,0.45991650223731995,0.39999999999999997,1.0
0,-0.4083333333333328,0.4083333333333328,0.7423631123919309
0,-0.2041666666666667,0.2041666666666667,0.16609471516815372
1,0.41771048307418823,0.32083333333333325,0.8516260162601625
1,0.38806018233299255,0.2958333333333333,0.659643435980551
1,0.06530740857124329,0.3499999999999998,0.674561403508772
1,0.28140246868133545,0.5416666666666662,0.9585421412300684
1,0.16280826926231384,0.2458333333333336,0.3203422053231939
1,0.3460274934768677,0.37916666666666665,0.8829113924050633
1,0.30729231238365173,0.35416666666666663,0.9027863777089783
1,0.33451956510543823,0.2583333333333333,0.5009174311926605
1,0.1589316725730896,0.3874999999999995,0.6895213454075032
1,0.1025327742099762,0.40833333333333277,0.8914240755310779
1,0.3328687250614166,0.2875,0.8077651515151515
0,-0.1125,0.1125,0.09523809523809523
1,0.38157346844673157,0.32916666666666644,0.4287234042553192
1,0.2785748243331909,0.5208333333333333,0.9676966292134832
1,0.21326890587806702,0.4541666666666662,1.0
1,0.36036714911460876,0.41666666666666646,0.8964007782101167
1,0.26919227838516235,0.554166666666666,0.9278350515463917
1,0.15344062447547913,0.31250000000000006,0.4408783783783784
1,0.38601773977279663,0.38749999999999996,0.8708086785009862
1,0.291869580745697,0.6666666666666662,0.9245579567779961
1,0.2751627564430237,0.3708333333333329,0.563719862227325
1,0.31746166944503784,0.37499999999999967,0.7749683944374209
1,0.14949598908424377,0.2583333333333334,0.48021582733812945
1,0.18844732642173767,0.2625,0.6226252158894646
1,0.29769107699394226,0.4791666666666666,0.9562363238512035
1,0.324553519487381,0.4708333333333331,0.926152137701277
1,0.2825116515159607,0.30833333333333335,0.7072538860103628
1,0.15678012371063232,0.3666666666666663,0.566006600660066
1,0.20536494255065918,0.5874999999999995,0.9121421520236921
1,0.2059505432844162,0.2333333333333334,0.5409674234945707
1,0.28538650274276733,0.38333333333333286,0.5896147403685092
1,0.28999942541122437,0.516666666666666,1.0
1,0.055091142654418945,0.2791666666666668,0.4781609195402299
1,0.258592814207077,0.42083333333333306,0.9149913842619184
1,0.06247904896736145,0.34583333333333316,0.6990740740740741
1,0.1335729956626892,0.34583333333333327,0.47181467181467185
1,0.2413504421710968,0.4708333333333328,0.8697297297297297
1,0.2070154845714569,0.4666666666666663,0.8776628119293974
0,-0.4999999999999995,0.4999999999999995,0.9861878453038674
1,0.3004486560821533,0.4374999999999996,0.8805409466566491
1,0.19180770218372345,0.20416666666666672,0.3702171664943123
1,0.3057396411895752,0.2458333333333335,0.22365737593473828
1,0.1054341197013855,0.3458333333333331,0.8362068965517242
1,0.387957364320755,0.3916666666666666,0.9130216189039718
1,0.3012230396270752,0.2625,0.35384615384615387
0,-0.4208333333333333,0.4208333333333333,0.9071550255536627
1,0.40637126564979553,0.29583333333333334,0.8463180362860192
1,0.4242536127567291,0.33749999999999997,0.9453781512605043
1,0.023567378520965576,0.34166666666666656,0.6561224489795918
1,0.34875744581222534,0.5958333333333328,0.9079754601226995
1,0.11188274621963501,0.28333333333333355,0.3927855711422846
1,0.2413257360458374,0.6249999999999996,0.924561403508772
1,0.3069257438182831,0.45416666666666633,0.9199594731509626
1,0.4276250898838043,0.40833333333333305,0.911247130833971
1,0.20159193873405457,0.32916666666666655,0.4697938877043355
1,0.12865985929965973,0.2000000000000002,0.1349112426035503
1,0.12347471714019775,0.3708333333333329,0.8759811616954475
1,0.2977815866470337,0.23750000000000018,0.20742817098808689
1,0.20479384064674377,0.29583333333333317,0.7071260767423649
1,0.2532709836959839,0.6124999999999997,0.9238424924275205
1,0.273309588432312,0.30416666666666664,0.3913043478260869
1,0.26145419478416443,0.29583333333333334,0.3425414364640884
1,0.3257678747177124,0.17500000000000002,0.04314912944738834
1,0.3171716034412384,0.3916666666666666,0.926384364820847
1,0.13481301069259644,0.29583333333333345,0.4190301921317475
1,0.17555391788482666,0.21666666666666684,0.18311291963377416
1,0.13776907324790955,0.4083333333333328,0.9105865522174535
1,0.41573184728622437,0.4416666666666662,0.8752598752598753
1,0.354605108499527,0.3916666666666664,0.9136577708006278
1,0.16886821389198303,0.34583333333333305,0.6839762611275965
0,-0.3041666666666665,0.3041666666666665,0.42031250000000003
1,0.1195051372051239,0.4166666666666662,0.967485549132948
1,0.4049600064754486,0.3541666666666667,0.7742252828332514
1,0.2269311547279358,0.37499999999999967,0.834788029925187
1,0.06383371353149414,0.27083333333333354,0.5450762829403607
1,0.1206953227519989,0.30000000000000004,0.47657657657657654
1,0.24924609065055847,0.39999999999999963,0.8953216374269005
1,0.06371955573558807,0.241666666666667,0.3250517598343685
1,0.2898605465888977,0.37916666666666654,0.9072039072039072
1,0.34861457347869873,0.3249999999999998,0.7215980024968788
1,0.19991308450698853,0.42499999999999966,0.8615071283095722
1,0.15001004934310913,0.383333333333333,0.6853693181818182
1,0.2845018804073334,0.46249999999999963,0.9130122214234364
1,0.21238523721694946,0.27500000000000013,0.38006482982171796
1,0.2941156029701233,0.4458333333333331,0.9326424870466321
1,0.26856034994125366,0.3624999999999997,0.8532563891178894
1,0.4793100953102112,0.32083333333333325,0.8848214285714284
1,0.2889401912689209,0.4499999999999996,0.9718734304369663
1,0.3683966398239136,0.5458333333333332,0.9443736730360935
1,0.3174344599246979,0.47916666666666663,0.9363680861478217
1,0.2362043261528015,0.5958333333333329,0.9231508165225745
1,0.0752774178981781,0.454166666666666,1.0
0,-0.2916666666666667,0.2916666666666667,0.692550505050505
1,0.4049730896949768,0.3166666666666666,0.8896418199419168
1,0.2059411108493805,0.3416666666666664,0.7012065294535131
1,0.3661007583141327,0.21250000000000002,0.16579973992197658
1,0.35105621814727783,0.4958333333333327,0.895111111111111
1,0.15520477294921875,0.49166666666666603,1.0
1,0.24041834473609924,0.40833333333333294,0.8568111455108359
1,0.23326784372329712,0.38749999999999957,0.6243025418474891
1,0.33419132232666016,0.38333333333333297,0.6823161189358372
1,0.4095180630683899,0.6541666666666662,0.9342535415909916
1,0.2874141037464142,0.45416666666666633,0.9468749999999999
1,0.28339841961860657,0.47083333333333316,0.911983032873807
1,0.18277102708816528,0.5208333333333328,0.9352004393190555
1,0.30189448595046997,0.370833333333333,0.8247734138972809
1,0.2404124140739441,0.6124999999999994,0.9726459758022094
1,0.39962083101272583,0.19583333333333333,0.08349026993094791
1,0.26249295473098755,0.7208333333333329,0.9349046015712683
1,0.0811016857624054,0.3833333333333329,0.9253355704697986
1,0.12412172555923462,0.32916666666666666,0.5255102040816326
1,0.3346196711063385,0.2958333333333332,0.34294117647058825
1,0.27885448932647705,0.3791666666666663,0.6766561514195584
1,0.3736680746078491,0.2458333333333335,0.17057057057057054
1,0.22557958960533142,0.4749999999999996,0.9337539432176657
1,0.3699766993522644,0.32499999999999984,0.6916299559471365
1,0.2568240165710449,0.3708333333333332,0.8887425938117184
1,0.19620183110237122,0.4166666666666663,0.8426470588235293
1,0.10786023736000061,0.325,0.4895238095238095
1,0.3406760096549988,0.533333333333333,0.9232465813850904
1,0.17558136582374573,0.3583333333333331,0.6381486676016831
1,0.2867673933506012,0.34166666666666645,0.7285886610373945
1,0.37164655327796936,0.40416666666666645,0.858595641646489
