Success,Reward,Time,Distance Ratio
1,0.21016770601272583,0.508333333333333,0.8881249999999999
1,0.2551637589931488,0.40833333333333294,0.8078260869565218
1,0.413720965385437,0.3749999999999998,0.8444948921679909
1,0.15927213430404663,0.36249999999999966,0.8637770897832817
1,0.20988959074020386,0.5208333333333328,0.8852631578947369
1,0.4032757580280304,0.47916666666666635,0.9715271786022432
1,0.39673149585723877,0.3208333333333333,0.5438413361169103
1,0.30208006501197815,0.2166666666666667,0.2951945080091533
1,0.28653207421302795,0.1875,0.13776337115072934
1,0.2727978229522705,0.5083333333333329,1.0
1,0.12689197063446045,0.358333333333333,0.7606635071090047
1,0.3525090217590332,0.5124999999999994,0.8909952606635071
1,0.2204122245311737,0.4666666666666662,1.0
1,0.35561442375183105,0.3208333333333331,0.3981730252552391
1,0.09259265661239624,0.3291666666666665,0.7658779576587795
1,0.012559294700622559,0.3458333333333332,0.687168610816543
1,0.06276369094848633,0.32916666666666655,0.7046109510086456
1,0.24035370349884033,0.5291666666666665,0.918041237113402
1,0.2987871766090393,0.3666666666666666,0.8626247122026095
1,0.4488946795463562,0.5083333333333332,0.9900293255131964
0,-0.2833333333333332,0.2833333333333332,0.3736842105263158
1,0.14504745602607727,0.3416666666666665,0.5868358445678034
1,0.16219931840896606,0.3083333333333332,0.7621832358674464
1,0.3359241187572479,0.34999999999999976,0.637123745819398
1,0.2954142987728119,0.40416666666666634,0.8257616247995724
0,-0.3416666666666664,0.3416666666666664,0.5907429963459196
1,0.11551910638809204,0.4374999999999994,0.8733075435203095
1,0.11456826329231262,0.47499999999999937,0.993675333801827
1,0.23140034079551697,0.3999999999999997,0.8415213946117275
1,0.46883803606033325,0.31249999999999994,0.7317073170731707
1,0.09643822908401489,0.38333333333333286,0.9141965678627144
1,0.3947460651397705,0.5583333333333329,0.9591567852437417
1,0.1647685468196869,0.3416666666666664,0.7874794069192751
1,0.31437402963638306,0.25416666666666676,0.26058631921824105
1,0.30356693267822266,0.558333333333333,0.9684611201740075
1,0.3701739013195038,0.33749999999999997,0.5245986535473847
1,0.2678813338279724,0.43749999999999983,0.9019933554817275
1,0.15182697772979736,0.5333333333333328,0.8746177370030581
1,0.12191464006900787,0.2000000000000001,0.17054263565891473
1,0.15233123302459717,0.36249999999999966,0.6878267363704257
1,0.03525766730308533,0.3499999999999998,0.7614906832298136
1,0.28473997116088867,0.6041666666666661,0.951304347826087
1,0.12920606136322021,0.5249999999999995,0.8643578643578644
1,0.21477261185646057,0.4124999999999997,0.8521284540702017
1,0.2284621298313141,0.4208333333333328,0.7783985102420856
1,0.30172017216682434,0.2749999999999999,0.43285528031290743
1,0.37233325839042664,0.4083333333333331,0.8782542113323124
1,0.2117120623588562,0.36666666666666625,0.6412614980289093
1,0.10635906457901001,0.4249999999999995,0.9773507206588881
1,0.15723350644111633,0.2833333333333333,0.6862483311081442
1,0.3702920079231262,0.5958333333333331,0.9517022961203484
1,0.4059152603149414,0.6166666666666664,0.9416195856873824
1,0.3478803336620331,0.3583333333333333,0.8741685144124168
1,0.30507224798202515,0.24166666666666678,0.2189430336307481
1,0.17924389243125916,0.3958333333333328,0.8860759493670887
1,0.25375184416770935,0.4166666666666666,0.8841577958672511
1,0.347831666469574,0.5083333333333331,0.9676753782668501
1,0.04184886813163757,0.24583333333333363,0.35496688741721855
1,0.2680261731147766,0.4999999999999995,1.0
1,0.35428622364997864,0.34166666666666656,0.8585675430643699
1,0.26123282313346863,0.4166666666666664,0.8316151202749141
